source,url,price_text,rooms_text,sqm_text,district,listed_at_text
flatfy,https://flatfy.ua/redirect/4683591690,$ 226,"1 кімната, 45 / - / 11 м², поверх 4 з 25, з ремонтом, вчора о 10:48, Створено вчора о 10:36",45 м²,Троєщина,
flatfy,https://flatfy.ua/redirect/4684347285,$ 293,"1 кімната, 52 / - / 15 м², поверх 15 з 25, з ремонтом, утеплена панель, 2013, вчора о 15:00, Створено вчора о 15:00",52 м²,Троєщина,
flatfy,https://flatfy.ua/redirect/4686385912,$ 316,"1 кімната, 35 / - / 8 м², поверх 2 з 9, з ремонтом, утеплена панель, 1977, сьогодні о 02:19, Створено сьогодні о 02:19",35 м²,Оболонь,
flatfy,https://flatfy.ua/redirect/4424632815,$ 136,"1 кімната, 25 / - / 3 м², поверх 1 з 5, з ремонтом, вчора о 12:16, Створено вчора о 12:16",25 м²,Академмістечко,
flatfy,https://flatfy.ua/redirect/4686028565,$ 3 200,"3 кімнати, 100 / - / 20 м², поверх 6 з 10, з ремонтом, цегляний будинок, 2020, сьогодні о 00:12, Створено сьогодні о 00:12",100 м²,Чорна Гора,
flatfy,https://flatfy.ua/redirect/4684264628,$ 248,"1 кімната, 36 / - / 6 м², поверх 7 з 9, з ремонтом, цегляний будинок, 1984, вчора о 14:27, Створено вчора о 14:27",36 м²,Татарка,
flatfy,https://flatfy.ua/redirect/4683401092,$ 226,"1 кімната, 38 / - / 9 м², поверх 10 з 24, з ремонтом, вчора о 09:39, Створено вчора о 09:39",38 м²,Бортничі,
flatfy,https://flatfy.ua/redirect/4685923760,$ 496,"1 кімната, 45 / - / 18 м², поверх 10 з 11, з ремонтом, цегляний будинок, 2019, вчора о 23:24, Створено вчора о 23:24",45 м²,Лук'янівка,
flatfy,https://flatfy.ua/redirect/4685797649,$ 451,"1 кімната, 44 / - / 12 м², поверх 5 з 5, з ремонтом, цегляний будинок, 1960, вчора о 22:56, Створено вчора о 22:56",44 м²,Голосіїв,
flatfy,https://flatfy.ua/redirect/4683814503,$ 338,"2 кімнати, 45 / - / 8 м², поверх 2 з 9, з ремонтом, панельні, 1971, вчора о 11:59, Створено вчора о 11:59",45 м²,Мінський,
flatfy,https://flatfy.ua/redirect/4366977617,$ 383,"1 кімната, 54 / - / 11 м², поверх 6 з 18, з ремонтом, монолітно-каркасний, 2003, вчора о 15:07, Створено вчора о 15:07",54 м²,Харківський,
flatfy,https://flatfy.ua/redirect/4684074460,$ 226,"1 кімната, 33 / - / 9 м², поверх 8 з 9, з ремонтом, панельні, 1988, вчора о 13:23, Створено вчора о 13:29",33 м²,Харківський,
flatfy,https://flatfy.ua/redirect/4684199582,$ 293,"2 кімнати, 52 / - / 7 м², поверх 5 з 12, з ремонтом, панельні, 1968, вчора о 14:03, Створено вчора о 14:03",52 м²,Лісовий,
flatfy,https://flatfy.ua/redirect/4684045313,$ 203,"2 кімнати, 48 / - / 8 м², поверх 4 з 5, з ремонтом, цегляний будинок, вчора о 13:07, Створено вчора о 13:07",48 м²,Дніпровський,
flatfy,https://flatfy.ua/redirect/4632609778,$ 192,"1 кімната, 32 / - / 5 м², поверх 5 з 9, з ремонтом, цегляний будинок, 1973, 18 травня, Створено вчора о 18:36",32 м²,Воскресенка,
flatfy,https://flatfy.ua/redirect/4684533044,$ 259,"2 кімнати, 46 / - / 7 м², поверх 3 з 9, з ремонтом, панельні, вчора о 15:56, Створено вчора о 15:56",46 м²,Академмістечко,
flatfy,https://flatfy.ua/redirect/4208253678,$ 271,"2 кімнати, 56.5 / - / 8 м², поверх 8 з 16, з ремонтом, панельні, 1986, вчора о 13:23, Створено вчора о 13:21",56.5 м²,Троєщина,
flatfy,https://flatfy.ua/redirect/4663632145,$ 586,"3 кімнати, 90 / - / 10 м², поверх 16 з 16, з ремонтом, цегляний будинок, 1982, 25 травня, Створено вчора о 15:00",90 м²,Печерськ,
flatfy,https://flatfy.ua/redirect/4683960737,$ 349,"1 кімната, 42 / - / 8 м², поверх 14 з 15, з ремонтом, панельні, 1978, вчора о 12:40, Створено вчора о 12:40",42 м²,Солом'янка,
flatfy,https://flatfy.ua/redirect/4683415193,$ 158,"1 кімната, 40 / - / 9 м², поверх 12 з 16, з ремонтом, утеплена панель, 1989, вчора о 09:48, Створено вчора о 09:13",40 м²,Нивки,
flatfy,https://flatfy.ua/redirect/4684492642,$ 406,"1 кімната, 48.3 / - / 15.2 м², поверх 6 з 9, з ремонтом, монолітно-каркасний, 2014, вчора о 15:39, Створено вчора о 15:39",48.3 м²,Біличі,
flatfy,https://flatfy.ua/redirect/3853007608,$ 338,"1 кімната, 40 / - / 9 м², поверх 5 з 9, з ремонтом, цегляний будинок, 1988, сьогодні о 10:44, Створено вчора о 20:31",40 м²,Святошино,
flatfy,https://flatfy.ua/redirect/4684492639,$ 271,"1 кімната, 33 / - / 7 м², поверх 4 з 5, з ремонтом, цегляний будинок, 1965, вчора о 15:39, Створено вчора о 15:04",33 м²,Відрадний,
flatfy,https://flatfy.ua/redirect/4608130360,$ 541,"1 кімната, 43 / 14.8 / 17.9 м², поверх 15 з 25, з ремонтом, блочні, 2024, 12 травня, Створено 12 травня",43 м²,Виноградар,
flatfy,https://flatfy.ua/redirect/4647362360,$ 743,"2 кімнати, 45 / 16 / 22 м², поверх 11 з 25, з ремонтом, монолітно-каркасний, 2021, 29 травня, Створено 29 травня",45 м²,Сирець,
flatfy,https://flatfy.ua/redirect/3988374125,$ 203,"1 кімната, 30 / - / 5 м², поверх 5 з 7, з ремонтом, цегляний будинок, 1961, 29 травня, Створено 29 травня",30 м²,,
flatfy,https://flatfy.ua/redirect/4679580232,$ 383,"2 кімнати, 45.6 / 26.5 / 8 м², поверх 10 з 16, з ремонтом, утеплена панель, 1971, 29 травня, Створено 29 травня",45.6 м²,Лісовий,
flatfy,https://flatfy.ua/redirect/3699561068,$ 765,"1 кімната, 44 / 17 / 16 м², поверх 10 з 25, з ремонтом, цегляний будинок, 2021, 29 травня, Створено 29 травня",44 м²,Солом’янський,
flatfy,https://flatfy.ua/redirect/4628888952,$ 406,"2 кімнати, 53 м², поверх 3 з 16, з ремонтом, монолітно-каркасний, 2019, 29 травня, Створено 29 травня",53 м²,Сирець,
flatfy,https://flatfy.ua/redirect/4680231439,$ 496,"3 кімнати, 75 м², поверх 2 з 5, з ремонтом, цегляний будинок, 1959, 29 травня, Створено 29 травня",75 м²,Солом’янський,
flatfy,https://flatfy.ua/redirect/4305753046,$ 316,"1 кімната, 28.8 м², поверх 4 з 5, з ремонтом, панельні, 29 травня, Створено 29 травня",28.8 м²,Воскресенка,
flatfy,https://flatfy.ua/redirect/4670819233,$ 3 300,"4 кімнати, 160 м², поверх 8 з 10, з ремонтом, монолітно-каркасний, 2014, 29 травня, Створено 29 травня",160 м²,Шевченківський,
flatfy,https://flatfy.ua/redirect/4649688069,$ 563,"3 кімнати, 88 / 62 / 10 м², поверх 4 з 10, з ремонтом, утеплена панель, 1996, 29 травня, Створено 29 травня",88 м²,Осокорки,
flatfy,https://flatfy.ua/redirect/4679401397,$ 901,"1 кімната, 36.4 / 18.9 / - м², поверх 16 з 19, з ремонтом, монолітно-каркасний, 2017, 29 травня, Створено 29 травня",36.4 м²,,
flatfy,https://flatfy.ua/redirect/4375397852,$ 406,"1 кімната, 31.3 / 12 / 12 м², поверх 14 з 28, з ремонтом, блочні, 2021, 29 травня, Створено 29 травня",31.3 м²,Харківський,
flatfy,https://flatfy.ua/redirect/4374956253,$ 541,"2 кімнати, 49 / 42 / 7 м², поверх 2 з 9, з ремонтом, цегляний будинок, 1971, 29 травня, Створено 29 травня",49 м²,Нижній Печерськ,
flatfy,https://flatfy.ua/redirect/4470913790,$ 766,"1 кімната, 46 / 20 / - м², поверх 10 з 26, з ремонтом, монолітно-каркасний, 2022, 29 травня, Створено 29 травня",46 м²,Виноградар,
flatfy,https://flatfy.ua/redirect/4679539451,$ 900,"1 кімната, 53 / 20 / 15 м², поверх 12 з 36, з ремонтом, монолітно-каркасний, 2021, сьогодні о 13:46, Створено 29 травня",53 м²,Шулявка,
flatfy,https://flatfy.ua/redirect/4680918164,$ 226,"2 кімнати, 54 / 34 / 9 м², поверх 6 з 9, з ремонтом, утеплена панель, 1985, сьогодні о 09:01, Створено 29 травня",54 м²,Троєщина,
flatfy,https://flatfy.ua/redirect/4678830968,$ 500,"3 кімнати, 73 / 42.5 / 7.5 м², поверх 11 з 12, з ремонтом, утеплена панель, 1979, сьогодні о 09:01, Створено 29 травня",73 м²,Виноградар,
flatfy,https://flatfy.ua/redirect/4679519294,$ 833,"2 кімнати, 82 / 35 / 13 м², поверх 4 з 5, з ремонтом, цегляний будинок, 1903, сьогодні о 09:28, Створено 29 травня",82 м²,Історичний центр,
flatfy,https://flatfy.ua/redirect/4680591103,$ 950,"1 кімната, 52.6 / 15 / 25 м², поверх 13 з 36, з ремонтом, монолітно-каркасний, 2021, сьогодні о 09:28, Створено 29 травня",52.6 м²,Шулявка,
flatfy,https://flatfy.ua/redirect/4681599407,$ 496,"1 кімната, 45 / 20 / 13 м², поверх 20 з 22, з ремонтом, монолітно-каркасний, 2019, сьогодні о 09:01, Створено 29 травня",45 м²,Позняки,
flatfy,https://flatfy.ua/redirect/4680777511,$ 226,"1 кімната, 31 / 17 / 6 м², поверх 2 з 5, з ремонтом, цегляний будинок, 1963, сьогодні о 09:01, Створено 29 травня",31 м²,Соцмісто,
flatfy,https://flatfy.ua/redirect/4679986553,$ 372,"1 кімната, 50 / 30 / 15 м², поверх 18 з 24, з ремонтом, монолітно-каркасний, 2016, сьогодні о 09:01, Створено 29 травня",50 м²,Шулявка,
flatfy,https://flatfy.ua/redirect/4679498781,$ 950,"3 кімнати, 67 / 40 / 12 м², поверх 6 з 9, з ремонтом, сьогодні о 09:01, Створено 29 травня",67 м²,Ґалаґани,
flatfy,https://flatfy.ua/redirect/4679583338,$ 518,"1 кімната, 50 / 20 / 20 м², поверх 9 з 16, з ремонтом, монолітно-каркасний, 2000, сьогодні о 09:01, Створено 29 травня",50 м²,Оболонь,
flatfy,https://flatfy.ua/redirect/4679163583,$ 563,"4 кімнати, 81 / 52 / 9 м², поверх 6 з 9, з ремонтом, цегляний будинок, 1977, сьогодні о 09:01, Створено 29 травня",81 м²,Солом'янка,
flatfy,https://flatfy.ua/redirect/4679581988,$ 1 100,"3 кімнати, 67 / 53 / 14 м², поверх 19 з 26, з ремонтом, монолітно-каркасний, 2020, сьогодні о 09:01, Створено 29 травня",67 м²,Верхня Теличка,
flatfy,https://flatfy.ua/redirect/4679804129,$ 4 000,"2 кімнати, 107 / 65 / 20 м², поверх 22 з 24, з ремонтом, блочні, 2020, сьогодні о 09:01, Створено 29 травня",107 м²,Нова забудова,
flatfy,https://flatfy.ua/redirect/4679849959,$ 304,"1 кімната, 45 / 23 / 12 м², поверх 12 з 16, з ремонтом, монолітно-каркасний, 2000, сьогодні о 11:56, Створено 29 травня",45 м²,Осокорки,
flatfy,https://flatfy.ua/redirect/4679748275,$ 394,"1 кімната, 51 / 15 / 15 м², поверх 3 з 25, з ремонтом, панельні, 2020, сьогодні о 09:01, Створено 29 травня",51 м²,Куренівка,
flatfy,https://flatfy.ua/redirect/4679793081,$ 4 500,"3 кімнати, 127 / 90 / 23 м², поверх 23 з 24, з ремонтом, блочні, 2020, сьогодні о 09:01, Створено 29 травня",127 м²,Нова забудова,
flatfy,https://flatfy.ua/redirect/4636820344,$ 518,"2 кімнати, 50 / 25 / 15 м², поверх 23 з 25, з ремонтом, цегляний будинок, 2021, сьогодні о 09:00, Створено 29 травня",50 м²,Микільська Слобідка,
flatfy,https://flatfy.ua/redirect/4680402210,$ 1 500,"3 кімнати, 80 / 60 / 20 м², поверх 4 з 16, з ремонтом, блочні, 2021, сьогодні о 17:55, Створено 29 травня",80 м²,Нивки,
flatfy,https://flatfy.ua/redirect/4682117243,$ 750,"3 кімнати, 65 / 40 / 8 м², поверх 3 з 15, з ремонтом, монолітно-каркасний, 2005, вчора о 02:44, Створено вчора о 02:44",65 м²,Черепанова гора,
flatfy,https://flatfy.ua/redirect/4679049335,$ 451,"2 кімнати, 54 / 23 / 9 м², поверх 5 з 12, з ремонтом, утеплена панель, 1976, 29 травня, Створено 29 травня",54 м²,Оболонь,
flatfy,https://flatfy.ua/redirect/4682093544,$ 1 100,"3 кімнати, 75 / 45 / 8 м², поверх 4 з 5, з ремонтом, цегляний будинок, 1917, вчора о 02:37, Створено вчора о 02:37",75 м²,Нова забудова,
flatfy,https://flatfy.ua/redirect/4678774697,$ 1 000,"2 кімнати, 70 / 60 / 10 м², поверх 4 з 4, з ремонтом, цегляний будинок, 1897, сьогодні о 09:50, Створено 29 травня",70 м²,Липки,
flatfy,https://flatfy.ua/redirect/4458662190,$ 383,"3 кімнати, 73 / 55 / 12 м², поверх 10 з 16, з ремонтом, утеплена панель, 1989, сьогодні о 10:08, Створено 29 травня",73 м²,Троєщина,
flatfy,https://flatfy.ua/redirect/4679267882,$ 327,"1 кімната, 33 / 18 / 6 м², поверх 5 з 9, з ремонтом, панельні, 1969, сьогодні о 09:01, Створено 29 травня",33 м²,Лук'янівка,
flatfy,https://flatfy.ua/redirect/4548010369,$ 406,"1 кімната, 45 / 18 / 13 м², поверх 8 з 16, з ремонтом, монолітно-каркасний, 2008, сьогодні о 09:01, Створено 29 травня",45 м²,Олександрівська Слобідка,
flatfy,https://flatfy.ua/redirect/4679795288,$ 1 400,"1 кімната, 57 / 18 / 21 м², поверх 10 з 16, з ремонтом, цегляний будинок, 2020, сьогодні о 09:01, Створено 29 травня",57 м²,Чорна Гора,
flatfy,https://flatfy.ua/redirect/4679272844,$ 496,"1 кімната, 50 / 35 / 15 м², поверх 24 з 25, з ремонтом, монолітно-каркасний, 2018, сьогодні о 10:15, Створено 29 травня",50 м²,Голосіївський,
flatfy,https://flatfy.ua/redirect/4679510917,$ 750,"2 кімнати, 42 / 30 / 12 м², поверх 4 з 21, з ремонтом, монолітно-каркасний, 2024, 29 травня, Створено 29 травня",42 м²,Голосіїв,
flatfy,https://flatfy.ua/redirect/4679493812,$ 541,"2 кімнати, 73 / 50 / 10 м², поверх 16 з 25, з ремонтом, панельні, 2017, сьогодні о 16:48, Створено 29 травня",73 м²,Мостицький масив,
flatfy,https://flatfy.ua/redirect/4654352609,$ 361,"1 кімната, 36 / 24 / 4 м², поверх 21 з 28, з ремонтом, монолітно-каркасний, 2021, вчора о 19:04, Створено 29 травня",36 м²,Харківський,
flatfy,https://flatfy.ua/redirect/4679974251,$ 1 350,"2 кімнати, 62 / 40 / 20 м², поверх 25 з 30, з ремонтом, монолітно-каркасний, 2016, сьогодні о 11:42, Створено 29 травня",62 м²,Нова забудова,
flatfy,https://flatfy.ua/redirect/4679390233,$ 518,"2 кімнати, 65 / 35 / 15 м², поверх 6 з 16, з ремонтом, монолітно-каркасний, 2017, сьогодні о 10:50, Створено 29 травня",65 м²,Лівобережний масив,
flatfy,https://flatfy.ua/redirect/4679211182,$ 248,"1 кімната, 38 / 17 / 10 м², поверх 7 з 10, з ремонтом, утеплена панель, 1990, сьогодні о 19:01, Створено 29 травня",38 м²,Позняки,
flatfy,https://flatfy.ua/redirect/4679269265,$ 473,"1 кімната, 42 / 18 / 14 м², поверх 15 з 23, з ремонтом, блочні, 2025, 29 травня, Створено 29 травня",42 м²,Виноградар,
flatfy,https://flatfy.ua/redirect/4607924467,$ 361,"1 кімната, 37 / 18 / 10 м², поверх 3 з 25, з ремонтом, панельні, 2018, сьогодні о 13:19, Створено 29 травня",37 м²,Осокорки,
flatfy,https://flatfy.ua/redirect/4679558056,$ 271,"1 кімната, 40 / 18 / 8.5 м², поверх 8 з 10, з ремонтом, блочні, 29 травня, Створено 29 травня",40 м²,ЖК Район,
flatfy,https://flatfy.ua/redirect/4679873235,$ 700,"2 кімнати, 42 / 30 / 12 м², поверх 14 з 21, з ремонтом, монолітно-каркасний, 2024, 29 травня, Створено 29 травня",42 м²,Голосіїв,
flatfy,https://flatfy.ua/redirect/4679409417,$ 349,"1 кімната, 41 / 23 / 12 м², поверх 8 з 25, з ремонтом, утеплена панель, 2012, вчора о 20:53, Створено 29 травня",41 м²,Позняки,
flatfy,https://flatfy.ua/redirect/4679060701,$ 518,"1 кімната, 38 / 17 / 16 м², поверх 8 з 17, з ремонтом, блочні, 2020, вчора о 22:15, Створено 29 травня",38 м²,Відрадний,
flatfy,https://flatfy.ua/redirect/4679844348,$ 608,"2 кімнати, 42 / 25 / 15 м², поверх 9 з 21, з ремонтом, блочні, 2022, 29 травня, Створено 29 травня",42 м²,Голосіїв,
flatfy,https://flatfy.ua/redirect/4679513402,$ 574,"2 кімнати, 52 / 16 / 20 м², поверх 2 з 23, з ремонтом, цегляний будинок, 2021, 29 травня, Створено 29 травня",52 м²,Теремки,
flatfy,https://flatfy.ua/redirect/4679478464,$ 518,"2 кімнати, 63 / 27 / 18 м², поверх 14 з 16, з ремонтом, монолітно-каркасний, 2014, 29 травня, Створено 29 травня",63 м²,Теремки-2,
flatfy,https://flatfy.ua/redirect/4679896855,$ 2 600,"2 кімнати, 73 / 60 / 13 м², поверх 11 з 25, з ремонтом, монолітно-каркасний, 2016, 29 травня, Створено 29 травня",73 м²,Нова забудова,
flatfy,https://flatfy.ua/redirect/4679735033,$ 316,"1 кімната, 43 / 18 / 8 м², поверх 14 з 16, без ремонту, утеплена панель, 1991, 29 травня, Створено 29 травня",43 м²,Оболонь,
flatfy,https://flatfy.ua/redirect/4679041444,$ 1 200,"2 кімнати, 71 / 40 / 11 м², поверх 3 з 14, з ремонтом, монолітно-каркасний, 2015, сьогодні о 08:44, Створено 29 травня",71 м²,Нижній Печерськ,
flatfy,https://flatfy.ua/redirect/4679823899,$ 799,"2 кімнати, 44 / 30 / 10 м², поверх 23 з 24, з ремонтом, монолітно-каркасний, 2019, 29 травня, Створено 29 травня",44 м²,Нова забудова,
flatfy,https://flatfy.ua/redirect/4679700369,$ 936,"2 кімнати, 43 / 20 / 13 м², поверх 10 з 19, з ремонтом, цегляний будинок, 2021, сьогодні о 12:38, Створено 29 травня",43 м²,Історичний центр,
flatfy,https://flatfy.ua/redirect/4679796637,$ 1 283,"3 кімнати, 100 / 60 / 30 м², поверх 2 з 26, з ремонтом, цегляний будинок, 2019, сьогодні о 10:03, Створено 29 травня",100 м²,Позняки,
flatfy,https://flatfy.ua/redirect/4678869170,$ 1 000,"2 кімнати, 55 / 35 / 15 м², поверх 5 з 9, з ремонтом, цегляний будинок, 2021, вчора о 11:01, Створено 29 травня",55 м²,Рибальський острів,
flatfy,https://flatfy.ua/redirect/4670159976,$ 203,"1 кімната, 35 / 15 / 8 м², поверх 6 з 16, з ремонтом, утеплена панель, 1981, сьогодні о 09:14, Створено 29 травня",35 м²,Виноградар,
flatfy,https://flatfy.ua/redirect/4679232070,$ 361,"1 кімната, 37 / 16 / 9 м², поверх 3 з 9, з ремонтом, цегляний будинок, 1973, сьогодні о 09:57, Створено 29 травня",37 м²,Шулявка,
flatfy,https://flatfy.ua/redirect/4679762902,$ 338,"2 кімнати, 46 / 32 / 10 м², поверх 8 з 9, з ремонтом, панельні, 1970, сьогодні о 10:00, Створено 29 травня",46 м²,Лівобережний масив,
flatfy,https://flatfy.ua/redirect/4679721501,$ 406,"1 кімната, 33 / 12 / 14 м², поверх 4 з 5, з ремонтом, монолітно-каркасний, 2024, 29 травня, Створено 29 травня",33 м²,Жуляни,
flatfy,https://flatfy.ua/redirect/4504486877,$ 496,"2 кімнати, 94.5 / 50 / 17 м², поверх 12 з 18, з ремонтом, цегляний будинок, 2000, сьогодні о 10:48, Створено 29 травня",94.5 м²,Олександрівська Слобідка,
flatfy,https://flatfy.ua/redirect/4679353555,$ 1 100,"2 кімнати, 70 / 50 / 15 м², поверх 21 з 24, з ремонтом, блочні, 2017, 29 травня, Створено 29 травня",70 м²,Чорна Гора,
flatfy,https://flatfy.ua/redirect/4679188657,$ 428,"1 кімната, 45 / 18 / 12 м², поверх 20 з 24, з ремонтом, блочні, 2024, сьогодні о 13:23, Створено 29 травня",45 м²,Дарницький,
flatfy,https://flatfy.ua/redirect/4636674603,$ 428,"2 кімнати, 90 / 46 / 15 м², поверх 15 з 24, з ремонтом, цегляний будинок, 2005, вчора о 22:04, Створено 29 травня",90 м²,Позняки,
flatfy,https://flatfy.ua/redirect/4679946036,$ 1 500,"2 кімнати, 59 / 45 / 14 м², поверх 11 з 22, з ремонтом, цегляний будинок, 2022, 29 травня, Створено 29 травня",59 м²,Шулявка,
flatfy,https://flatfy.ua/redirect/4680154935,$ 5 000,"3 кімнати, 143 / 61 / 41 м², поверх 10 з 15, з ремонтом, монолітно-каркасний, 2019, сьогодні о 10:07, Створено 29 травня",143 м²,Нижній Печерськ,
flatfy,https://flatfy.ua/redirect/4640913328,$ 850,"1 кімната, 48 / 15 / 17 м², поверх 4 з 25, з ремонтом, монолітно-каркасний, 2023, сьогодні о 16:37, Створено 29 травня",48 м²,Дарницький,
flatfy,https://flatfy.ua/redirect/4680161956,$ 451,"1 кімната, 26.5 / 14.6 / 5 м², поверх 3 з 5, з ремонтом, цегляний будинок, 2025, 29 травня, Створено 29 травня",26.5 м²,Лук'янівка,
flatfy,https://flatfy.ua/redirect/4681467108,$ 372,"1 кімната, 43 / 18 / 15 м², поверх 18 з 20, з ремонтом, монолітно-каркасний, 2019, 29 травня, Створено 29 травня",43 м²,Виноградар,
flatfy,https://flatfy.ua/redirect/4679624572,$ 406,"2 кімнати, 50 / 30 / 8 м², поверх 6 з 9, з ремонтом, панельні, 1977, 29 травня, Створено 29 травня",50 м²,Оболонь,
flatfy,https://flatfy.ua/redirect/4679642583,$ 608,"2 кімнати, 62 / 35 / 10 м², поверх 12 з 16, з ремонтом, блочні, 2021, 29 травня, Створено 29 травня",62 м²,Ґалаґани,
flatfy,https://flatfy.ua/redirect/4679103465,$ 1 100,"2 кімнати, 60 / 35 / 12 м², поверх 5 з 29, з ремонтом, монолітно-каркасний, 2017, 29 травня, Створено 29 травня",60 м²,Чорна Гора,
flatfy,https://flatfy.ua/redirect/4678474891,$ 900,"3 кімнати, 85 / 50 / 20 м², поверх 2 з 6, з ремонтом, цегляний будинок, 1954, сьогодні о 04:43, Створено 29 травня",85 м²,Нова забудова,
flatfy,https://flatfy.ua/redirect/4679230823,$ 1 700,"2 кімнати, 70 / 40 / 20 м², поверх 13 з 30, з ремонтом, монолітно-каркасний, 2020, 29 травня, Створено 29 травня",70 м²,Лівобережний масив,
flatfy,https://flatfy.ua/redirect/4678802152,$ 451,"1 кімната, 36 / 10 / 18 м², поверх 3 з 4, з ремонтом, монолітно-каркасний, 2018, сьогодні о 09:00, Створено 29 травня",36 м²,Жуляни,
flatfy,https://flatfy.ua/redirect/4678781291,$ 1 150,"3 кімнати, 100 / 50 / 38 м², поверх 20 з 24, з ремонтом, монолітно-каркасний, 2011, сьогодні о 09:00, Створено 29 травня",100 м²,Сирець,
flatfy,https://flatfy.ua/redirect/4679507124,$ 372,"1 кімната, 61 / 18 / 18 м², поверх 22 з 25, з ремонтом, панельні, 2020, 29 травня, Створено 29 травня",61 м²,Куренівка,
flatfy,https://flatfy.ua/redirect/4679936008,$ 2 300,"2 кімнати, 55 / 45 / 10 м², поверх 15 з 25, з ремонтом, цегляний будинок, 2019, 29 травня, Створено 29 травня",55 м²,Нова забудова,
flatfy,https://flatfy.ua/redirect/4679175630,$ 462,"2 кімнати, 60 / 28 / 12 м², поверх 22 з 25, з ремонтом, цегляний будинок, 2015, сьогодні о 15:28, Створено 29 травня",60 м²,Соцмісто,
flatfy,https://flatfy.ua/redirect/4679639301,$ 586,"1 кімната, 43 / 20 / 14 м², поверх 11 з 18, з ремонтом, монолітно-каркасний, 2014, сьогодні о 15:46, Створено 29 травня",43 м²,Нижній Печерськ,
flatfy,https://flatfy.ua/redirect/4680805602,$ 293,"1 кімната, 42 / 18 / 10 м², поверх 6 з 10, з ремонтом, утеплена панель, 2000, сьогодні о 19:01, Створено 29 травня",42 м²,Позняки,
flatfy,https://flatfy.ua/redirect/4680117252,$ 900,"3 кімнати, 110 / 70 / 18 м², поверх 10 з 21, з ремонтом, монолітно-каркасний, 2014, сьогодні о 15:00, Створено 29 травня",110 м²,Солдатська слобідка,
flatfy,https://flatfy.ua/redirect/4676323524,$ 428,"1 кімната, 44 / 20 / 20 м², поверх 2 з 7, з ремонтом, монолітно-каркасний, 2016, сьогодні о 20:19, Створено 29 травня",44 м²,Солом’янський,
flatfy,https://flatfy.ua/redirect/4678475046,$ 361,"1 кімната, 45 / 18 / 9 м², поверх 9 з 25, з ремонтом, цегляний будинок, 2021, сьогодні о 20:31, Створено 29 травня",45 м²,Багринова гора,
flatfy,https://flatfy.ua/redirect/4681052936,$ 451,"3 кімнати, 95 / 80 / 15 м², поверх 12 з 16, з ремонтом, утеплена панель, 1987, вчора о 15:49, Створено 29 травня",95 м²,Харківський,
flatfy,https://flatfy.ua/redirect/4679883064,$ 1 600,"3 кімнати, 81 / 60 / 20 м², поверх 8 з 31, з ремонтом, монолітно-каркасний, 2017, 29 травня, Створено 29 травня",81 м²,Печерськ,
flatfy,https://flatfy.ua/redirect/4679550533,$ 750,"2 кімнати, 47 / 30 / 15 м², поверх 13 з 18, з ремонтом, монолітно-каркасний, 2016, 29 травня, Створено 29 травня",47 м²,Нижній Печерськ,
flatfy,https://flatfy.ua/redirect/4679413027,$ 361,"1 кімната, 30 / 17 / 6 м², поверх 4 з 9, з ремонтом, цегляний будинок, 1971, сьогодні о 14:52, Створено 29 травня",30 м²,Шулявка,
flatfy,https://flatfy.ua/redirect/4679902957,$ 2 400,"2 кімнати, 65 / 50 / 15 м², поверх 12 з 31, з ремонтом, цегляний будинок, 2020, 29 травня, Створено 29 травня",65 м²,Нижній Печерськ,
flatfy,https://flatfy.ua/redirect/4679750812,$ 1 500,"3 кімнати, 96 / 77 / 10 м², поверх 12 з 22, з ремонтом, монолітно-каркасний, 2015, сьогодні о 09:01, Створено 29 травня",96 м²,Чорна Гора,
flatfy,https://flatfy.ua/redirect/4679095716,$ 406,"3 кімнати, 66 / 48 / 10 м², поверх 10 з 10, з ремонтом, утеплена панель, 1990, 29 травня, Створено 29 травня",66 м²,Караваєві Дачі,
flatfy,https://flatfy.ua/redirect/4678755833,$ 361,"1 кімната, 38 / 20 / 9 м², поверх 4 з 14, з ремонтом, цегляний будинок, 1996, сьогодні о 09:01, Створено 29 травня",38 м²,Нова забудова,
flatfy,https://flatfy.ua/redirect/4678643535,$ 451,"1 кімната, 30 / 15 / 8 м², поверх 14 з 25, з ремонтом, цегляний будинок, 2019, сьогодні о 09:01, Створено 29 травня",30 м²,Голосіїв,
flatfy,https://flatfy.ua/redirect/4678856766,$ 1 100,"1 кімната, 56.3 / 16 / 31 м², поверх 20 з 21, з ремонтом, монолітно-каркасний, 2017, сьогодні о 10:57, Створено 29 травня",56.3 м²,Нова забудова,
flatfy,https://flatfy.ua/redirect/4679638796,$ 1 000,"3 кімнати, 135 / 67 / 12 м², поверх 13 з 16, з ремонтом, монолітно-каркасний, 2015, 29 травня, Створено 29 травня",135 м²,Нижній Печерськ,
flatfy,https://flatfy.ua/redirect/4680235648,$ 473,"2 кімнати, 45 / 26.1 / 8 м², поверх 3 з 16, з ремонтом, утеплена панель, 1982, сьогодні о 11:34, Створено 29 травня",45 м²,Оболонь,
flatfy,https://flatfy.ua/redirect/4680089712,$ 698,"2 кімнати, 50 / 35 / 8 м², поверх 3 з 8, з ремонтом, цегляний будинок, 1954, 29 травня, Створено 29 травня",50 м²,Липки,
flatfy,https://flatfy.ua/redirect/4679241681,$ 383,"1 кімната, 47 / 17 / 14 м², поверх 5 з 26, з ремонтом, монолітно-каркасний, 2015, сьогодні о 18:24, Створено 29 травня",47 м²,Мінський,
