source,url,price_local,currency,price_usd,bedrooms,sqm,price_per_sqm_usd,district,rooms_text_raw,sqm_text_raw,price_text_raw
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-4-kmnatno-kvartiri-IDYtrrQ.html?search_reason=search%7Corganic,25000,UAH,564.75,3,,,Святошинський,Оренда 4 кімнатної квартири,,25 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-dizaynersko-3k-kvartiri-88m2-zhk-venetsya-samyla-kshki-10-1-ID109NFX.html?search_reason=search%7Corganic,90399,UAH,2042.11,2,88,23.21,Голосіївський,"Оренда Дизайнерської 3к квартири 88м2 ЖК Венеція, Самійла Кішки 10/1",88м2,90 399.41 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2k-kvartiri-na-gnata-yuri-18a-bez-ID10B2Gy.html?search_reason=search%7Corganic,15000,UAH,338.85,1,,,Святошинський,Оренда 2к квартири на Гната Юри 18А. Без %.,,15 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-vidovo-2-kmnatno-kvartiri-zhk-grand-obolon-24-poverh-ID104xSN.html?search_reason=search%7Corganic,31005,UAH,700.40,1,,,Оболонський,Оренда видової 2-кімнатної квартири  ЖК Гранд  Оболонь  24 поверх,,31 005.15 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-dvohkmnatnu-kvartiru-v-orendu-blya-metro-cherngvska-15000-grn-IDZ6Anu.html?search_reason=search%7Corganic,13000,UAH,293.67,1,,,Деснянський,Здам двохкімнатну квартиру в оренду біля метро Чернігівська 15000 грн,,13 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-stilna-1k-vrodvushka-blya-metro-poznyaki-vul-krushelnitsko-15-b-IDZe2ZS.html?search_reason=search%7Corganic,20000,UAH,451.80,0,,,Дарницький,"Оренда, Стильна 1к євродвушка біля метро  Позняки  вул. Крушельницької 15-Б",,20 000 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-k-kv-persha-zdacha-zhk-frantsuzkiy-kvartral-2-pechersk-ID10wye5.html?search_reason=search%7Corganic,44293,UAH,1000.58,0,,,Печерський,"Оренда 1-к кв.‼️Перша здача, ЖК Французький квартрал 2, Печерськ",,44 293.08 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-kmn-kvartiru-obolonskiy-r-n-vul-polyarna-3-ID10AWez.html?search_reason=search%7Corganic,6700,UAH,151.35,0,,,Оболонський,"Здам 1 кімн. квартиру. Оболонський р-н, вул. Полярна 3",,6 700 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3k-kvartiri-zhk-tetris-hall-vul-fedorova-pechersk-ID10AkEK.html?search_reason=search%7Corganic,168313,UAH,3802.18,2,,,Печерський,"Оренда 3к квартири, ЖК Tetris Hall, вул. Федорова, Печерськ",,168 313.70 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-km-kvartiri-z-balkonom-v-zhk-komfort-taun-regeneratorna-IDZ65ql.html?search_reason=search%7Corganic,18000,UAH,406.62,0,,,Дніпровський,"Оренда 1-кім квартири з балконом в ЖК Комфорт Таун, Регенераторна",,18 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/generator-orenda-1-km-kvartiri-45-m2-v-zhk-svtlo-park-IDYraaW.html?search_reason=search%7Corganic,21000,UAH,474.39,0,45,10.54,Голосіївський,Є ГЕНЕРАТОР оренда 1-кім квартири 45 м2 в ЖК Світло Парк,45 м2,21 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-1-kmnatna-kvartira-novopechersk-lipki-vul-kahi-bendukdze-2-IDXkkiF.html?search_reason=search%7Corganic,32000,UAH,722.88,0,,,Печерський,"Здається 1-кімнатна квартира, Новопечерські Липки, вул Кахи Бендукідзе 2",,32 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-v-orendu-odnokmnatnu-kvartiru-ID10ztXl.html?search_reason=search%7Corganic,15000,UAH,338.85,0,,,Святошинський,Здам в оренду однокімнатну квартиру,,15 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-komn-kv-ri-kiv-golosvskiy-r-n-vul-saksaganskogo-26-IDXP9qQ.html?search_reason=search%7Corganic,27000,UAH,609.93,1,,,Печерський,"Оренда 2 комн.Кв-ри Київ, Голосіївський р-н, вул. Саксаганського, 26",,27 000 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-2-h-komnatnuyu-kvartiru-vozle-raduzhnogo-ozera-hozyain-ID10zFW2.html?search_reason=search%7Cpromoted,9000,UAH,203.31,1,,,Дніпровський,"Сдам 2-х комнатную квартиру возле Радужного озера, хозяин",,9 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-novo-dizaynersko-4-k-zhk-novopechersk-lipki-3-spaln-125m2-dv-garderobn-noviy-budnok-verhoglyada-ID10llPy.html?search_reason=search%7Corganic,177172,UAH,4002.30,3,125,32.02,Печерський,Оренда Нової дизайнерської 4-к ЖК Новопечерські Липки 3 спальні 125м2  Дві гардеробні Новий будінок Верхогляда,125м2,177 172.31 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/arenda-2-h-komnatnoy-kvartiry-troeschina-desnyanskiy-r-n-ul-gradinskaya-5-IDY7zxq.html?search_reason=search%7Corganic,12500,UAH,282.37,1,,,Деснянський,Аренда 2-х комнатной квартиры Троещина Деснянский р-н ул. Градинская 5,,12 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-k-kvartiri-na-vul-vahtanga-kkabdze-IDZMMbT.html?search_reason=search%7Corganic,10000,UAH,225.90,0,,,Святошинський,Оренда 1-к квартири на вул. Вахтанга Кікабідзе,,10 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-k-kvartiri-45m2-v-zhk-frantsuzkiy-kvartal-vul-tyutyunnika-51-IDZEWYl.html?search_reason=search%7Corganic,34000,UAH,768.06,0,45,17.07,Печерський,"Оренда 1-к квартири, 45м2, в ЖК Французький квартал, вул. Тютюнника 51",45м2,34 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/3k-dnprovska-naberezhna-26a-novus-vidova-metro-osokorki-3hv-IDY4Xl6.html?search_reason=search%7Corganic,37649,UAH,850.49,2,,,Дарницький,"3к, Дніпровська набережна 26а, Новус, видова, метро Осокорки 3хв",,37 649.12 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-k-kvartiri-na-prosp-akademka-glushkova-ID10AF9d.html?search_reason=search%7Corganic,14000,UAH,316.26,0,,,Голосіївський,Оренда 1-к квартири на просп. Академіка Глушкова,,14 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-km-kv-poryad-zhk-britanskiy-golosvskiy-teremki-respublka-IDXZanY.html?search_reason=search%7Corganic,16000,UAH,361.44,0,,,Голосіївський,"Здам 1 кім кв.Поряд ЖК Британський,Голосіївський,Теремки,Республіка,",,16 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-kmnatno-kvartiri-v-zhk-jack-house-les-ukranki-bul-7v-ID103NGR.html?search_reason=search%7Corganic,70868,UAH,1600.90,1,,,Печерський,"Оренда 2-кімнатної квартири в ЖК ""Jack House"" (Лесі Українки бул., 7в)",,70 868.92 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3-kmnatno-kvartiri-vul-leyptsizka-3-ID10pXXn.html?search_reason=search%7Cpromoted,27000,UAH,609.93,2,,,Печерський,"Оренда 3-кімнатної квартири • вул. Лейпцизька, 3",,27 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/persha-orenda-4k-apartamenti-zhk-31-poznyaki-IDZ7XqC.html?search_reason=search%7Cpromoted,119591,UAH,2701.55,3,,,Дарницький,Перша Оренда 4К апартаменти ЖК 31 Позняки,,119 591.31 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-kmnatnu-na-bulvar-les-ukranki-7b-9-27-noviy-eltniy-budinok-ID10l09c.html?search_reason=search%7Corganic,18000,UAH,406.62,0,,,Печерський,"Здам 1 кімнатну на бульварі Лесі Українки 7Б, 9/27, новий елітний будинок.",,18 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/pr-beresteyskiy-91-metro-2-kmnati-ID10jXtz.html?search_reason=search%7Corganic,16000,UAH,361.44,1,,,Святошинський,"Пр. Берестейський 91 , метро, 2 кімнати",,16 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/rayduzhniy-orenda-odnokmnatno-kvartiri-na-vul-rayduzhna-45-IDZxXMR.html?search_reason=search%7Corganic,10500,UAH,237.19,0,,,Дніпровський,"Райдужний. Оренда однокімнатної квартири на вул. Райдужна, 45.",,10 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-kmn-gerov-polku-azov-27-b-obolon-ID10AV1z.html?search_reason=search%7Corganic,18000,UAH,406.62,1,,,Оболонський,Оренда 2 кімн  Героїв полку « Азов « 27 б Оболонь,,18 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/arenda-2-h-kmnatno-kvartiri-kiv-vul-donetska-57a-IDYLA4p.html?search_reason=search%7Corganic,12000,UAH,271.08,1,,,Солом'янський,Аренда 2-х кімнатної квартири Київ вул. Донецька 57а,,12 000 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-3-k-kvartiru-zhk-demvka-golosvskiy-park-avenyu-metro-goloseevskaya-i-demeevskaya-ID10wrym.html?search_reason=search%7Cpromoted,39863,UAH,900.50,2,,,Голосіївський,"Здам 3-к квартиру ЖК Деміївка Голосіївський Парк Авеню, метро Голосеевская и Демеевская",,39 863.77 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/2-k-sumzhna-st-spartak-z-1-06-IDXtA0D.html?search_reason=search%7Corganic,17200,UAH,388.55,1,,,Подільський,"2-к суміжна, ст. Спартак з 1.06",,17 200 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2k-kvartira-novopolova-zhk-family-friends-solomyanskiy-kardach-IDZO9Xd.html?search_reason=search%7Corganic,20000,UAH,451.80,1,,,Солом'янський,Оренда 2к квартира Новопольова ЖК Family & Friends Соломʼянський Кардачі,,20 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/patrarha-mstislava-skripnika-40-zdam-2k-kvartiru-zhd-vokzal-ultramarin-ID10zth9.html?search_reason=search%7Corganic,33000,UAH,745.47,1,,,Солом'янський,"Патріарха Мстислава Скрипника 40 Здам 2к квартиру ЖД ""Вокзал"" Ультрамарин",,33 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/tsentr-orenda-3h-kmnatna-bloruska3-metro-IDPpxsf.html?search_reason=search%7Corganic,26000,UAH,587.34,2,,,Шевченківський,"‼️Центр!‼️Оренда,3х кімнатна,Білоруська3,метро",,26 000 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-kuhnya-studya-spalnya-danchenka-28b-zhk-novomostitsko-zamkovetskiy-podlskiy-rayon-IDNbUsH.html?search_reason=search%7Corganic,16000,UAH,361.44,0,,,Подільський,Оренда квартири кухня-студія і спальня Данченка 28б ЖК Новомостицько-Замковецький Подільський район,,16 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/persha-orenda-2k-50m2-white-lines-golosvskiy-goloseevskiy-ID10b7tr.html?search_reason=search%7Corganic,39863,UAH,900.50,1,50,18.01,Голосіївський,Перша оренда 2к 50м2 White Lines Голосіївський Голосеевский,50м2,39 863.77 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/arenda-2-komn-m-olimpiyskaya-ul-bolshaya-vasilkovskaya-80-invertor-na-6-kvt-IDYL8mi.html?search_reason=search%7Corganic,81897,UAH,1850.05,1,,,Печерський,Аренда 2-комн. м. Олимпийская ул. Большая Васильковская 80 (инвертор на 6 кВт),,81 897.90 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartira-60m2-darvna-1-avtorskiy-remont-lipki-ID104F0e.html?search_reason=search%7Corganic,103313,UAH,2333.83,0,60,38.90,Печерський,Оренда 1к квартира 60м2 Дарвіна 1 авторський ремонт Липки,60м2,103 313.62 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdam3-kmnatnu-kvartiru-na-danchenka-1-ID10AFJf.html?search_reason=search%7Cpromoted,30000,UAH,677.70,2,,,Печерський,Здам3 кімнатну квартиру на Данченка 1,,30 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-odnokmnatna-kvartira-vul-dontsya-2-b-ID10B6F0.html?search_reason=search%7Cpromoted,18000,UAH,406.62,0,,,Солом'янський,Здається однокімнатна  квартира. Вул.Донця 2-Б,,18 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2k-kvartiri-zhk-zeleniy-ostrv-skorskogo1-IDZRHiv.html?search_reason=search%7Corganic,34500,UAH,779.35,1,,,Шевченківський,Оренда 2к Квартири ЖК Зелений Острів (Сікорського1),,34 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-1-kmnatna-kvartira-v-zhk-time-ID10Alxq.html?search_reason=search%7Corganic,17000,UAH,384.03,0,,,Солом'янський,Здається 1-кімнатна квартира в ЖК Time,,17 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-kmnatno-kvartiri-na-vul-dzhona-makkeyna-37-ID10AXxb.html?search_reason=search%7Corganic,22000,UAH,496.98,1,,,Печерський,"Оренда 2-кімнатної квартири на вул.Джона Маккейна,37",,22 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3-h-kmnatno-kvartiri-na-poznyakah-IDYRaon.html?search_reason=search%7Corganic,22000,UAH,496.98,2,,,Дарницький,Оренда 3-х кімнатної квартири на Позняках,,22 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/dovgostrokova-orenda-odnokmnatno-kvartiri-v-golosvo-ID10B5ip.html?search_reason=search%7Corganic,8500,UAH,192.01,0,,,Голосіївський,Довгострокова оренда однокімнатної квартири в Голосіїво,,8 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-2-k-kvartiru-pochatok-troschini-ID10ATCN.html?search_reason=search%7Corganic,8000,UAH,180.72,1,,,Деснянський,Сдам 2 к квартиру Початок Троєщини,,8 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zatishna-3-kmn-blya-lsu-pr-t-lsoviy-43-persha-zdacha-ID10vipH.html?search_reason=search%7Cpromoted,11000,UAH,248.49,2,,,Деснянський,"Затишна 3-кімн. БІЛЯ ЛІСУ, пр-т Лісовий,43 Перша здача",,11 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-k-kvartiri-na-vul-ronalda-reygana-IDZNyNW.html?search_reason=search%7Corganic,15000,UAH,338.85,1,,,Деснянський,Оренда 2-к квартири на вул. Рональда Рейгана,,15 000 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-2-kmnatna-kvartira-ID10Ax7N.html?search_reason=search%7Corganic,16000,UAH,361.44,1,,,Голосіївський,Здається 2-кімнатна квартира,,16 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-v-dovgostrokovu-arendu-dvokmnatna-kvartira-zhk-perfect-town-vd-vlasnika-IDZQ8mD.html?search_reason=search%7Corganic,48722,UAH,1100.63,1,,,Голосіївський,Здається в довгострокову аренду двокімнатна квартира.  ЖК Perfect Town. !!!!Від власника !!!!,,48 722.39 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-kmnatna-vrodvushka-vd-vlasnika-odeskiy-bulvar-m-teremki-ID10B0lO.html?search_reason=search%7Corganic,16000,UAH,361.44,0,,,Голосіївський,"Оренда 1 кімнатна ""Євродвушка"" Від власника Одеський Бульвар м.Теремки",,16 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-vidovo-3-kmn-kvartiri-zhk-kozatskiy-nau-shulyavka-vul-garmatna-budinok-blya-parku-orlyatko-IDY78Js.html?search_reason=search%7Corganic,35434,UAH,800.45,2,,,Шевченківський,"Оренда видової 3-кімн. квартири ЖК «Козацький»  НАУ, Шулявка, вул. Гарматна, будинок біля парку «Орлятко»",,35 434.46 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/arenda-kvartiry-2-k-kvartiry-dzhona-makkeyna-frantsuzskiy-kvartal-2-ID10aghk.html?search_reason=search%7Corganic,53151,UAH,1200.68,1,,,Печерський,Аренда квартиры 2-к квартиры | Джона Маккейна | Французский квартал 2,,53 151.69 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-dovgostrokova-3-kmnatno-vlasno-kvartiri-ID10nedt.html?search_reason=search%7Corganic,18000,UAH,406.62,2,,,Дарницький,Оренда довгострокова 3 кімнатної власної квартири,,18 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/2k-kvartira-zhk-sosnoviy-br-olevska-5-ID10kvrr.html?search_reason=search%7Corganic,15000,UAH,338.85,1,,,Святошинський,"2к квартира ЖК Сосновий бір,Олевська,5",,15 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/tsentr-pechersk-2k-85m-po-konovaltsa-e-32g-ID10zsv7.html?search_reason=search%7Cpromoted,35390,UAH,799.46,1,,,Печерський,Центр Печерск 2к 85м по Коновальца Е. 32Г,,35 390.17 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-kmnatno-kvartiri-vul-tulchinska-3-ID10zOeU.html?search_reason=search%7Cpromoted,16000,UAH,361.44,0,,,Шевченківський,Оренда 1-кімнатної квартири вул. Тульчинська 3,,16 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-k-kvartiri-bez-koms-vul-peremishilska-10-vinogradar-ID10i9lG.html?search_reason=search%7Cpromoted,13000,UAH,293.67,1,,,Подільський,"Оренда 2-к квартири БЕЗ КОМІСІЇ, вул. Перемишильська 10, ""Виноградар""",,13 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-studya-v-zhk-elyseum-ID10Al10.html?search_reason=search%7Corganic,12500,UAH,282.37,0,,,Шевченківський,Здається студія в ЖК Elyseum,,12 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-zatishna-ta-svtla-3-h-kmnatna-kvartira-IDViyHw.html?search_reason=search%7Corganic,27000,UAH,609.93,2,,,Печерський,Здається затишна та світла 3-х кімнатна квартира,,27 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/dontsya-2b-generator-1-kmnatna-blya-parku-ID10B4F0.html?search_reason=search%7Corganic,16000,UAH,361.44,0,,,Солом'янський,"Донця 2б, є генератор, 1 кімнатна біля парку",,16 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-k-kvartiri-u-m-kiv-vul-mihayla-maksimovicha-zhk-4-sezoni-IDZJN4m.html?search_reason=search%7Corganic,30000,UAH,677.70,1,,,Голосіївський,"оренда  2 к квартири у м. Київ, вул. Михайла Максимовича ЖК 4 сезони",,30 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/bez-koms-orenda-1k-metro-cherngvska-darnitsya-dnprovskiy-vul-almatinska-54-ID10nJL7.html?search_reason=search%7Cpromoted,10000,UAH,225.90,0,,,Дніпровський,"Без комісії Оренда 1к, метро Чернігівська, Дарниця, Дніпровський, вул. Алматинська 54",,10 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/suchasna-4k-m-pecherska-pshki-vul-knyazv-ostrozkih-41-8-pecherskiy-r-n-IDVleYs.html?search_reason=search%7Cpromoted,20000,UAH,451.80,3,,,Печерський,Сучасна 4к м.Печерська пішки вул.Князів Острозьких 41/8 Печерський р-н,,20 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-h-kmnatna-kvartira-zhk-deya-vd-vlasnika-IDXvxWT.html?search_reason=search%7Corganic,14000,UAH,316.26,1,,,Дарницький,Оренда 2-х кімнатна квартира ЖК Ідея від власника,,14 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-stud-v-zhk-komfort-taun-prosp-sobornost-17-IDYPGOX.html?search_reason=search%7Corganic,14500,UAH,327.55,0,,,Дніпровський,"Оренда квартири-студії в ЖК «Комфорт Таун», просп. Соборності, 17.",,14 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3k-podl-andrvska-tserkva-horiva-4-vidova-vlasnik-IDXxpVO.html?search_reason=search%7Corganic,84156,UAH,1901.08,2,,,Подільський,"Оренда 3К  Поділ Андріївська церква, Хорива 4, Видова, Власник",,84 156.85 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-2-kmnatna-kvartira-na-vul-danila-scherbakvskogo-49g-ID10AFaH.html?search_reason=search%7Corganic,15000,UAH,338.85,1,,,Шевченківський,"Здається 2-кімнатна квартира на вул.Данила Щербаківського,49Г",,15 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/mansardna-2-km-kvatira-89-m2-v-zhk-komfort-taun-sobornost-17-IDPtNG9.html?search_reason=search%7Corganic,37000,UAH,835.83,1,89,9.39,Дніпровський,"Мансардна 2-кім кватира 89 м2 в ЖК Комфорт Таун, Соборності 17",89 м2,37 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-kmn-vlasnik-pecherskiy-zagrebelnogo-m-zvrinetska-IDX2LXz.html?search_reason=search%7Corganic,22000,UAH,496.98,1,,,Печерський,"Оренда 2- кімн. власник, Печерський , Загребельного, м. Звіринецька",,22 000 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/kvartira-studya-z-vroremontom-blya-metro-klovska-ta-aresenalna-ID10AZlW.html?search_reason=search%7Cpromoted,19000,UAH,429.21,0,,,Печерський,Квартира студія з євроремонтом біля метро Кловська та Аресенальна!,,19 000 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/generator-arenda-2k-kvartiry-85m-zhk-golden-park-ul-parkovo-syretskaya-4v-IDZOayk.html?search_reason=search%7Corganic,31005,UAH,700.40,1,,,Шевченківський,ГЕНЕРАТОР Аренда 2к квартиры 85м ЖК Golden Park ул Парково Сырецкая 4в,,31 005.15 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-odnokmnatna-kvartira-ID10AWHx.html?search_reason=search%7Corganic,15000,UAH,338.85,0,,,Дарницький,Оренда однокімнатна квартира,,15 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/m-pecherska-bulvar-les-ukranki-studya-spalnya-boyler-zavzhdi-svtlo-ID10koGd.html?search_reason=search%7Corganic,22000,UAH,496.98,0,,,Печерський,"М. Печерська, бульвар Лесі Українки Студія.Спальня.Бойлер.Завжди є світло",,22 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-km-kv-50kv-m-pd-ofs-metro-zolot-vorota-unversitet-IDXTSMz.html?search_reason=search%7Corganic,30000,UAH,677.70,0,50,13.55,Шевченківський,"Оренда 1-кім кв. 50кв.м. під офіс   метро  Золоті Ворота, Університет",50кв.м,30 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-4-kmnatno-kvartiri-kiv-vul-zdanovsko-zhk-lkograd-vlasnik-IDV53aJ.html?search_reason=search%7Corganic,30000,UAH,677.70,3,,,Голосіївський,"Оренда 4-кімнатної квартири Київ, вул. Здановської ЖК Лікоград власник",,30 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-v-zhk-il-patio-na-vul-rayduzhna-ID10AYnF.html?search_reason=search%7Corganic,16000,UAH,361.44,0,,,Дніпровський,"Оренда 1к квартири в ЖК ""IL Patio"" на вул. Райдужна",,16 000 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3k-kvartiri-zhk-richmond-parkomstse-bez-koms-IDYDxJ3.html?search_reason=search%7Corganic,66439,UAH,1500.85,2,,,Печерський,Оренда 3к квартири ЖК Richmond + паркомісце! Без комісії!!,,66 439.62 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-2-kmnatnu-kvartiru-IDVlS52.html?search_reason=search%7Corganic,44293,UAH,1000.58,1,,,Подільський,Сдам 2- кімнатну квартиру,,44 293.08 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/1-k-kvartira-zhk-gogolvska-47-z-terassoyu-shevchenkvskiy-tsentr-ID10z1N5.html?search_reason=search%7Cpromoted,26000,UAH,587.34,0,,,Шевченківський,1 к Квартира ЖК Гоголівська 47 з терассою Шевченківський центр,,26 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zhk-miloslavich-zakrevskogo-97-a-orenda-1-k-bez-meblv-vlasnik-generator-ID10coU6.html?search_reason=search%7Cpromoted,8500,UAH,192.01,0,,,Деснянський,"ЖК Милославичі, Закревського 97-А, оренда 1-к. Без меблів. Власник. Генератор",,8 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-kuhnya-studya-ta-okremo-kmnata-zakritiy-dvr-parkovkoyu-vul-raketna-24b-golosvskiy-rn-IDY2RqY.html?search_reason=search%7Corganic,15500,UAH,350.14,0,,,Голосіївський,"Оренда квартири, кухня студія та окремо кімната,  закритий двір і парковкою вул.Ракетна 24б, Голосіївський рн",,15 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-svtlo-2k-kuhnya-vtalnya-zhk-nova-anglya-metro-vasilkvska-IDVpeRO.html?search_reason=search%7Corganic,43000,UAH,971.37,1,,,Голосіївський,Оренда світлої 2к+ кухня+вітальня! ЖК Нова Англія! метро Васильківська,,43 000 грн.Договірна
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartira-v-zhk-bulvar-fontanv-5-poverh-nvertor-IDY6sWS.html?search_reason=search%7Corganic,48722,UAH,1100.63,0,,,Печерський,Оренда 1к квартира в ЖК Бульвар Фонтанів 5 поверх є Інвертор,,48 722.39 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/vlasnik-orenda-2k-zhk-manhetten-shevchenkivskiy-vlasnik-zhd-vokzal-IDYJNy7.html?search_reason=search%7Corganic,37649,UAH,850.49,1,,,Шевченківський,Власник Оренда 2к жк Манхеттен Шевченкiвский Власник жд вокзал,,37 649.12 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-vd-vlasnika-2-k-kvartiri-borisa-gmir-16-ID10AII3.html?search_reason=search%7Corganic,18000,UAH,406.62,1,,,Дарницький,"Оренда від власника 2-к  квартири, Бориса Гмирі 16",,18 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/dovgostrokova-orenda-odnokmnatno-kvartiri-zhk-yaskraviy-vd-gospodarya-ID10AONB.html?search_reason=search%7Corganic,15000,UAH,338.85,0,,,Оболонський,"Довгострокова оренда однокімнатної квартири ЖК""Яскравий"" від господаря",,15 000 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-zatishna-1-kmnatna-kvartira-na-obolon-IDZM4FA.html?search_reason=search%7Corganic,14500,UAH,327.55,0,,,Оболонський,Здається затишна 1 кімнатна квартира на Оболоні,,14 500 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-yu-zdanovsko-36-metro-7-hv-generator-ID10AZS9.html?search_reason=search%7Corganic,16990,UAH,383.80,0,,,Голосіївський,Оренда 1К. Ю. Здановскої 36 . Метро 7 хв. Генератор.,,16 990 грн.
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-k-kvartiri-na-prosp-volodimira-vasyuka-ID10AF4J.html?search_reason=search%7Corganic,11000,UAH,248.49,0,,,Оболонський,Оренда 1-к квартири на просп. Володимира Івасюка,,11 000 грн.
