source,url,price_text,rooms_text,sqm_text,district,listed_at_text
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-vidovo-2-kmnatno-kvartiri-m-demvska-IDYH3jj.html?search_reason=search%7Cpromoted,"27 000 грн..css-o2j8v0{color:var(--colorsForegroundSecondary);font-weight:var(--fontWeightRegular);width:100%;text-align:right;}.css-rbevy1{font-size:var(
        --fontSizeBodyExtraSmall,
        12px
    );line-height:var(
        --lineHeightRegular,
        16px
    );color:var(--colorsForegroundSecondary);font-weight:var(--fontWeightRegular);width:100%;text-align:right;}.css-zf56ej{color:var(
        --colorsForegroundPrimary,
        #02282C
    );font-family:var(--fontFamilyPrimary, Geomanist, sans-serif);font-weight:700;-webkit-text-decoration:none;text-decoration:none;font-size:var(
        --fontSizeBodyExtraSmall,
        12px
    );line-height:var(
        --lineHeightRegular,
        16px
    );color:var(--colorsForegroundSecondary);font-weight:var(--fontWeightRegular);width:100%;text-align:right;}Договірна","Оренда  Видової, 2-кімнатної квартири, м. Деміївська",,Голосіївський,"Київ, Голосіївський - 09 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-2-h-kmnatnu-kvartiru-dashkevicha-26-yaksniy-remont-ID10rLBa.html?search_reason=search%7Cpromoted,13 000 грн.,"Здам 2 х кімнатну квартиру Дашкевича 26, якісний ремонт.",,Дніпровський,"Київ, Дніпровський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/metro-minskaya-obolonskiy-prospekt-18-a-ID10zPIN.html?search_reason=search%7Cpromoted,28 000 грн.,"Метро Минская, Оболонский проспект, 18 а",,Оболонський,"Київ, Оболонський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-dovgostrokovo-ID10thpc.html?search_reason=search%7Corganic,44 293.08 грн.,Оренда квартири довгостроково,,Печерський,"Київ, Печерський - Сьогодні о 03:23"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-kmnatno-kvartiri-70m-kv-persha-zdacha-zhk-nivki-park-3hv-metro-nivki-ID10r5T4.html?search_reason=search%7Corganic,44 293.08 грн.Договірна,"Оренда 2 кімнатної квартири, 70м.кв ПЕРША ЗДАЧА ЖК «НИВКИ ПАРК» 3хв метро Нивки",,Святошинський,"Київ, Святошинський - Сьогодні о 16:17"
olx,https://www.olx.ua/d/uk/obyavlenie/persha-zdacha-kvartiri-lyuks-110m2-poznyaki-urlvska-4a-ID10sjxt.html?search_reason=search%7Corganic,50 937.04 грн.,‼️Перша здача квартири Люкс 110м2 Позняки Урлівська 4А,110м2,Дарницький,"Київ, Дарницький - Сьогодні о 13:25"
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-svoyu-kvartiru-po-vul-zvrinetsky-zhk-trumf-ID10wZBF.html?search_reason=search%7Corganic,88 586.16 грн.Договірна,"Здам свою квартиру по вул.Звіринецькій ЖК ""Тріумф""",,Печерський,"Київ, Печерський - Сьогодні о 06:14"
olx,https://www.olx.ua/d/uk/obyavlenie/persha-zdacha-gotov-doukomplektuvati-kvartiru-pd-zapit-orendarya-3k-kvartira-gmir-20-zhk-patrotika-metro-poznyaki-10-hv-pshki-ID10sHJj.html?search_reason=search%7Corganic,30 000 грн.,Перша здача. Готові доукомплектувати квартиру під запит орендаря. 3к квартира. Гмирі 20. ЖК Патріотика метро Позняки -10 хв пішки,,Дарницький,"Київ, Дарницький - Сьогодні о 12:24"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-zhk-dinastya-vul-lipkvskogo-37b-vd-vlasnika-ID10sfyz.html?search_reason=search%7Corganic,22 000 грн.,Оренда 1к квартири ЖК Династія вул. Липківського 37б від Власника,,Солом'янський,"Київ, Солом'янський - Сьогодні о 07:56"
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-kvartiru-stants-metro-obolon-2hv-zhk-obolon-sky-ID10yAle.html?search_reason=search%7Corganic,25 000 грн.,Здам квартиру станці метро оболонь 2хв. Жк Obolon sky,,Оболонський,"Київ, Оболонський - Сьогодні о 07:02"
olx,https://www.olx.ua/d/uk/obyavlenie/poznyaki-mshugi-1-4-zdam-prostoru-3k-kvartiru-ID10sNvn.html?search_reason=search%7Corganic,25 000 грн.,Позняки Мішуги 1/4 Здам Простору 3к квартиру,,Дарницький,"Київ, Дарницький - Сьогодні о 15:44"
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-1-kmnatna-kvartira-zhk-krishtalev-dzherela-2-ID10wH8g.html?search_reason=search%7Corganic,20 000 грн.,"Здається 1 кімнатна квартира, ЖК «Кришталеві джерела»-2",,Голосіївський,"Київ, Голосіївський - Сьогодні о 13:18"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-zhk-zarchniy-ID10rE6M.html?search_reason=search%7Corganic,20 000 грн.,Оренда квартири ЖК Зарічний,,Дарницький,"Київ, Дарницький - Сьогодні о 07:30"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-k-vul-yordanska-4-metro-obolon-10-hv-dream-town-ID10zrKo.html?search_reason=search%7Cpromoted,12 000 грн.,"Оренда 1-к вул. Йорданська 4 метро Оболонь 10 хв, Dream Town",,Оболонський,"Київ, Оболонський - Сьогодні о 07:47"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3k-kvartira-110kvm-zhk-mitets-konovaltsya-32b-ID10ziEY.html?search_reason=search%7Cpromoted,35 434.46 грн.,Оренда 3к квартира 110квм ЖК Митець Коновальця 32Б,110квм,Печерський,"Київ, Печерський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-kmnatno-kvartiri-v-suchasnomu-budinku-m-pecherska-ID10yxJ8.html?search_reason=search%7Cpromoted,80 000 грн.Договірна,Оренда 2 -кімнатної квартири в сучасному будинку  м.  Печерська,,Печерський,"Київ, Печерський - 27 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-3k-k-ri-113m2-zhk-oazis-vasyuka-10a-mnska-ID10hMeR.html?search_reason=search%7Corganic,35 000 грн.,"Оренда 3к.к-ри 113м2 ЖК Оазис, Івасюка.10а.Мінська",113м2,Оболонський,"Київ, Оболонський - Сьогодні о 15:27"
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-3-komnatnuyu-kvartiru-vinogradar-ID10vbcq.html?search_reason=search%7Corganic,20 000 грн.,Сдам 3-комнатную квартиру Виноградарь,,Подільський,"Київ, Подільський - Сьогодні о 13:31"
olx,https://www.olx.ua/d/uk/obyavlenie/bez-koms-orenda-2k66m-grigorenka-m-poznyaki-7-hv-pshki-vdeo-ID10qTNV.html?search_reason=search%7Corganic,22 000 грн.,"Без комісії! Оренда 2к=66м² Григоренка, м. Позняки 7 хв пішки. Є відео",66м²,Дарницький,"Київ, Дарницький - Сьогодні о 13:39"
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-1-komnatnuyu-studiyu-voskresenka-hozyain-bez-komissii-ID10zGh5.html?search_reason=search%7Corganic,7 500 грн.,"Сдам 1-комнатную студию, Воскресенка, хозяин без комиссии",,Дніпровський,"Київ, Дніпровський - Сьогодні о 15:43"
olx,https://www.olx.ua/d/uk/obyavlenie/arenda-3-h-kmnatno-kvartiri-vd-vlasnika-ID10veJL.html?search_reason=search%7Corganic,57 500 грн.,Аренда 3-х кімнатної квартири від власника,,Дарницький,"Київ, Дарницький - Сьогодні о 06:46"
olx,https://www.olx.ua/d/uk/obyavlenie/arenda-kvartiry-ul-chernovola-lukyanovka-ID10rQSc.html?search_reason=search%7Corganic,62 010.31 грн.,"Аренда квартиры, ул. Черновола, Лукьяновка",,Шевченківський,"Київ, Шевченківський - Сьогодні о 14:41"
olx,https://www.olx.ua/d/uk/obyavlenie/dorogozhich-12-hv-bakinska-37b-orenda-odnokmnatno-ID10zpJo.html?search_reason=search%7Corganic,7 500 грн.,"Дорогожичі-12 хв, Бакинська 37б, оренда однокімнатної.",,Шевченківський,"Київ, Шевченківський - Сьогодні о 12:07"
olx,https://www.olx.ua/d/uk/obyavlenie/dovgostrokova-orenda-kvartiri-vd-vasnika-v-kiv-zhk-malaht-ID10tJg1.html?search_reason=search%7Corganic,55 366.35 грн.,Довгострокова оренда квартири від ВАСНИКА  в Києві ЖК Малахіт,,Солом'янський,"Київ, Солом'янський - Сьогодні о 15:07"
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-v-dovgostorokovu-orendu-3-kmnatnu-kvartiru-na-dlovy-2-b-ID10zGYx.html?search_reason=search%7Corganic,44 293.08 грн.Договірна,"Здам в довгосторокову оренду 3 кімнатну квартиру на Діловій, 2-Б",,Подільський,"Київ, Подільський - Сьогодні о 16:13"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-70kv-vgena-sverstyuka-zhk-galaktika-lvoberezhna-rusanvka-ID10xzqw.html?search_reason=search%7Corganic,24 500 грн.,Оренда 70кв Євгена Сверстюка жк Галактика Лівобережна Русанівка,,Дніпровський,"Київ, Дніпровський - Сьогодні о 16:39"
olx,https://www.olx.ua/d/uk/obyavlenie/vd-vlasnika-zdam-1-k-kvartiru-bez-koms-kiv-metro-darnitsya-IDYKCPP.html?search_reason=search%7Cpromoted,17 500 грн.,"Від власника! Здам 1-к квартиру , без комісії. Київ, метро Дарниця",,Дніпровський,"Київ, Дніпровський - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zhk-novopecherska-vezha-pecherskiy-rayon-metro-vidubich-zvrinetska-studya-nvertor-generator-plzemniy-parkng-ukrittya-novopecherski-lipki-verhoglyada-ID10zCPz.html?search_reason=search%7Cpromoted,26 575.85 грн.,ЖК Новопечерська Вежа Печерський район метро Видубичі Звіринецька студія інвертор генератор пілземний паркінг укриття Новопечерськи Липки Верхогляда,,Печерський,"Київ, Печерський - Сьогодні о 06:03"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-4k-kvartiri-zhk-novopechersk-lipki-pechersk-IDXQEXQ.html?search_reason=search%7Cpromoted,119 148.38 грн.Договірна,Оренда 4К Квартири ЖК Новопечерські Липки Печерськ,,Печерський,"Київ, Печерський - 27 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/kvartira-v-novobudov-prospekt-nauki-ID10uKsx.html?search_reason=search%7Corganic,13 000 грн.,"Квартира в новобудові, проспект Науки",,Голосіївський,"Київ, Голосіївський - Сьогодні о 08:28"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-41m2-2-okrem-kmnati-kuhnya-studya-zhk-komfort-taun-regeneratorna-4-korp-3-ID10yqPp.html?search_reason=search%7Corganic,27 119.82 грн.,"Оренда квартири 41м2 (2 окремі кімнати + кухня-студія) ЖК Комфорт Таун, Регенераторна 4/корп. 3",41м2,Дніпровський,"Київ, Дніпровський - Сьогодні о 15:35"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-zhk-nova-anglya-zhk-novaya-angliya-metro-vasilkvska-golosvskiy-rayon-ID10wyCK.html?search_reason=search%7Corganic,20 999 грн.,Оренда квартири ЖК Нова Англія ЖК Новая Англия метро Васильківська Голосіївський район,,Голосіївський,"Київ, Голосіївський - Сьогодні о 12:36"
olx,https://www.olx.ua/d/uk/obyavlenie/supervidova-stilna-2-kmnatna-kvartira-v-zhk-kardinal-pechersk-m-palats-ukrana-ID10wAz3.html?search_reason=search%7Corganic,39 863.77 грн.,Супервидова стильна 2-кімнатна квартира в ЖК «Кардинал» • Печерськ • м. Палац Україна,,Печерський,"Київ, Печерський - Сьогодні о 13:50"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvaritri-dovgostrokovo-ID10xfqR.html?search_reason=search%7Corganic,17 000 грн.,Оренда кваритри довгостроково,,Шевченківський,"Київ, Шевченківський - Сьогодні о 08:58"
olx,https://www.olx.ua/d/uk/obyavlenie/persha-zdacha-2k-kvartira-62-m-zhk-dbrova-park-bez-koms-vlasnik-ID10jUc2.html?search_reason=search%7Corganic,33 000 грн.,Перша здача! 2к квартира 62 м² ЖК Діброва Парк | без комісії | власник,62 м²,Подільський,"Київ, Подільський - Сьогодні о 07:03"
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-3-h-km-kvartiru-prospekt-obolonskiy-bez-koms-ID10yWXv.html?search_reason=search%7Corganic,27 000 грн.,Здам 3-х кім. квартиру Проспект Оболонський. БЕЗ КОМІСІЇ,,Оболонський,"Київ, Оболонський - Сьогодні о 10:48"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2-kmnatna-osokorki-poznyaki-patrotika-chavdar-ID10zEiV.html?search_reason=search%7Corganic,28 000 грн.,Оренда 2 кімнатна  Осокорки Позняки Патріотика Чавдар,,Дарницький,"Київ, Дарницький - Сьогодні о 14:32"
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-1-komnatnuyu-kvartiru-metro-zhitomirskaya-ID10Apjk.html?search_reason=search%7Corganic,8 000 грн.,"Сдам 1 комнатную квартиру метро ""Житомирская""",,Святошинський,"Київ, Святошинський - Сьогодні о 13:29"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2k-kvartiri-zhk-obolonsky-obolonskiy-prospekt-kiv-ID10ztH4.html?search_reason=search%7Corganic,34 000 грн.,"Оренда 2к квартири, ЖК ObolonSky, Оболонський проспект, Київ",,Оболонський,"Київ, Оболонський - Сьогодні о 08:52"
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-bez-poserednikv-1km-kv-vrodvushku-m-akademmstechko-3hv-pshki-ID10z2CW.html?search_reason=search%7Cpromoted,22 000 грн.,Здам без посередників 1кім.кв.євродвушку м.Академмістечко 3хв.пішки,,Святошинський,"Київ, Святошинський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-1k-kvartiru-bez-komissii-i-zaloga-peredovaya-33v-IDXb4tM.html?search_reason=search%7Cpromoted,12 000 грн.,Сдам 1к квартиру. Без комиссии и залога. Передовая 33в,,Голосіївський,"Київ, Голосіївський - Сьогодні о 07:15"
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-4-kmnatnu-kvartiru-zhk-frantsuzkiy-kvartal-om-IDZZ0OQ.html?search_reason=search%7Cpromoted,177 172.31 грн.,Здам 4 кімнатну квартиру ЖК Французький квартал OM,,Печерський,"Київ, Печерський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-3-k-kvartiru-zhk-demvka-golosvskiy-park-avenyu-metro-goloseevskaya-i-demeevskaya-ID10wrym.html?search_reason=search%7Corganic,39 863.77 грн.,"Здам 3-к квартиру ЖК Деміївка Голосіївський Парк Авеню, метро Голосеевская и Демеевская",,Голосіївський,"Київ, Голосіївський - Сьогодні о 08:34"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-mnmalstichno-1-km-kvartiri-z-vdkritim-balkonom-v-suchasnomu-zhk-respublka-ID10uBsA.html?search_reason=search%7Corganic,25 000 грн.,Оренда мінімалістичної 1-кім. квартири з відкритим балконом в сучасному ЖК Республіка,,Голосіївський,"Київ, Голосіївський - Сьогодні о 12:47"
olx,https://www.olx.ua/d/uk/obyavlenie/stilna-ta-komfortna-2-kmnatna-kvartira-v-suchasnomu-zhk-yaskraviy-ID10sLxp.html?search_reason=search%7Corganic,25 000 грн.,Стильна та комфортна 2-кімнатна квартира в сучасному ЖК «ЯСКРАВИЙ»,,Оболонський,"Київ, Оболонський - Сьогодні о 15:22"
olx,https://www.olx.ua/d/uk/obyavlenie/arenda-kvartir-i-zhk-parklend-ID10vlSJ.html?search_reason=search%7Corganic,44 293.08 грн.,Аренда квартир и ЖК Паркленд,,Голосіївський,"Київ, Голосіївський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-1k-shevchenkvskiy-r-n-m-dorogozhich-vul-telgi-57-ID10wia5.html?search_reason=search%7Corganic,9 000 грн.,Сдам 1к Шевченківський р-н м Дорогожичі вул Теліги 57,,Шевченківський,"Київ, Шевченківський - Сьогодні о 14:46"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-uno-st-hauz-dorogozhich-ID10wNWe.html?search_reason=search%7Corganic,33 000 грн.,Оренда квартири Уно Сіті Хауз Дорогожичі,,Шевченківський,"Київ, Шевченківський - Сьогодні о 12:23"
olx,https://www.olx.ua/d/uk/obyavlenie/zhk-yaskraviy-kvartira-orenda-65m2-kulzhenkv-35-ID10xec6.html?search_reason=search%7Corganic,24 000 грн.,ЖК Яскравий квартира оренда 65м2 Кульженків 35,65м2,Оболонський,"Київ, Оболонський - Сьогодні о 13:27"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2k-kvartiri-zhk-parkove-msto-kiv-bez-ID10AqwH.html?search_reason=search%7Corganic,42 000 грн.,"Оренда 2к квартири ЖК Паркове місто, Київ, без %",,Подільський,"Київ, Подільський - Сьогодні о 14:18"
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-2-h-komnatnuyu-kvartiru-vozle-raduzhnogo-ozera-hozyain-ID10zFW2.html?search_reason=search%7Corganic,9 000 грн.,"Сдам 2-х комнатную квартиру возле Радужного озера, хозяин",,Дніпровський,"Київ, Дніпровський - Сьогодні о 15:30"
olx,https://www.olx.ua/d/uk/obyavlenie/sdam-svoyu-1k-kvartiru-zhk-slavutich-ID10zFqk.html?search_reason=search%7Corganic,30 000 грн.Договірна,Сдам свою 1к квартиру ЖК Славутич,,Дарницький,"Київ, Дарницький - Сьогодні о 15:14"
olx,https://www.olx.ua/d/uk/obyavlenie/stilna-studya-na-chavdar-13-metro-osokorki-ta-poznyaki-10-hvilin-generator-ID10zGEZ.html?search_reason=search%7Cpromoted,15 000 грн.,Стильна студія на Чавдар 13 - метро Осокорки та Позняки 10 хвилин - генератор,,Дарницький,"Київ, Дарницький - Сьогодні о 16:00"
olx,https://www.olx.ua/d/uk/obyavlenie/bez-koms-dizaynerska-3k-zhk-libd-persha-zdacha-golosvskiy-rayon-ID10ppyH.html?search_reason=search%7Cpromoted,53 151.69 грн.,БЕЗ КОМІСІЇ! Дизайнерська 3к ЖК Либідь|Перша здача|Голосіївський район,,Голосіївський,"Київ, Голосіївський - 29 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/arenda-kvartiri-ID10gfqG.html?search_reason=search%7Cpromoted,30 000 грн.,Аренда квартири!,,Шевченківський,"Київ, Шевченківський - Сьогодні о 08:57"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2k-kvartira-podl-metro-kontraktova-ploscha-ID10wdl5.html?search_reason=search%7Corganic,30 000 грн.,"Оренда 2к квартира  Поділ, метро Контрактова площа",,Подільський,"Київ, Подільський - Сьогодні о 12:23"
olx,https://www.olx.ua/d/uk/obyavlenie/komfort-taun-berezneva-16-3-pov-stilna-1-kmnatna-ID10yIG6.html?search_reason=search%7Corganic,15 000 грн.,"Комфорт таун, Березнева 16, 3 пов, стильна 1 кімнатна",,Дніпровський,"Київ, Дніпровський - Сьогодні о 12:27"
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-kvartiru-zhk-nauki-58-ID10qSMt.html?search_reason=search%7Corganic,24 000 грн.Договірна,Здам квартиру ЖК Науки 58,,Голосіївський,"Київ, Голосіївський - Сьогодні о 15:19"
olx,https://www.olx.ua/d/uk/obyavlenie/sdam1kom-kvartiru-metro-borispolskaya-harkovskaya-blizhayshee-15minut-na-marshrutke-hozyain-ID10vvjt.html?search_reason=search%7Corganic,7 500 грн.,Сдам1ком квартиру метро бориспольская харьковская ближайшее 15минут на маршрутке  хозяин,,Дарницький,"Київ, Дарницький - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2knovobudovapr-vropeyskogo-soyuzu-ID10utZl.html?search_reason=search%7Corganic,18 000 грн.,Оренда 2к(новобудова)пр.Європейського Союзу,,Подільський,"Київ, Подільський - Сьогодні о 12:02"
olx,https://www.olx.ua/d/uk/obyavlenie/rozkshna-kvartira-z-vlasnoyu-terasoyu-ta-parknogom-u-tsentr-persha-zdacha-ID10tV70.html?search_reason=search%7Corganic,135 000 грн.,Розкішна квартира з власною терасою та паркіногом у Центрі. Перша здача,,Шевченківський,"Київ, Шевченківський - Сьогодні о 14:35"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2k-kvartiri-v-tsentr-kiva-ID10yqx5.html?search_reason=search%7Corganic,20 000 грн.,Оренда 2к квартири в центрі Києва,,Печерський,"Київ, Печерський - Сьогодні о 15:26"
olx,https://www.olx.ua/d/uk/obyavlenie/3-km-urlvska-36-persha-zdacha-orenda-kvartirr-metro-poznyaki-darnitskiy-rayon-ID10x7sY.html?search_reason=search%7Corganic,30 000 грн.,3 кім Урлівська 36 перша здача оренда квартирр метро Позняки Дарницький район,,Дарницький,"Київ, Дарницький - Сьогодні о 07:33"
olx,https://www.olx.ua/d/uk/obyavlenie/zdacha-1-kmnatno-stud-ID10ydxT.html?search_reason=search%7Corganic,14 500 грн.,Здача 1 кімнатноі студіі,,Солом'янський,"Київ, Солом'янський - Сьогодні о 15:04"
olx,https://www.olx.ua/d/uk/obyavlenie/vd-vlasnika-orenda-1-kmnatno-kvartiri-10-hv-pshki-do-m-akademmstechko-ID10yGAc.html?search_reason=search%7Corganic,16 000 грн.,ВІД ВЛАСНИКА оренда 1 кімнатної квартири 10 хв пішки до м. Академмістечко,,Святошинський,"Київ, Святошинський - Сьогодні о 14:03"
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-1-kmnatna-kvartira-varshavskiy-plyus-ukrittya-generator-u-budinku-ID10zutq.html?search_reason=search%7Cpromoted,25 000 грн.,"Здається 1-кімнатна квартира Варшавський Плюс , укриття, генератор у будинку",,Подільський,"Київ, Подільський - Сьогодні о 09:41"
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-v-orendu-1-kmnatnu-kvartiru-zhk-msto-kvtv-ID10AN1q.html?search_reason=search%7Cpromoted,21 000 грн.,Здам в оренду 1 кімнатну квартиру ЖК «Місто квітів»,,Подільський,"Київ, Подільський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-zatishna-1-kmnatna-kvartira-na-obolon-IDZM4FA.html?search_reason=search%7Cpromoted,14 500 грн.,Здається затишна 1 кімнатна квартира на Оболоні,,Оболонський,"Київ, Оболонський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdatsya-2-na-kvartira-obolonskiy-r-n-vul-ozerna-metro-10-hvilin-ID10wFxS.html?search_reason=search%7Corganic,22 000 грн.,"Здається 2-на квартира, Оболонський р-н, вул. Озерна метро 10 хвилин",,Оболонський,"Київ, Оболонський - Сьогодні о 16:49"
olx,https://www.olx.ua/d/uk/obyavlenie/akademmstechko-novoblich-orenda-1-kmnatna-vul-olevska-5-ID10vNcp.html?search_reason=search%7Corganic,14 500 грн.,"Академмістечко Новобіличі Оренда 1-кімнатна вул. Олевська,5",,Святошинський,"Київ, Святошинський - Сьогодні о 14:37"
olx,https://www.olx.ua/d/uk/obyavlenie/zhk-52-perlina-pechersk-plaza-vul-m-boychuka-19a-1-k-kv-ID10t1MP.html?search_reason=search%7Corganic,40 000 грн.,"ЖК ""52 Перлина"" Pechersk Plaza  вул. М. Бойчука 19А, 1 к.кв.",,Печерський,"Київ, Печерський - Сьогодні о 10:26"
olx,https://www.olx.ua/d/uk/obyavlenie/pechersk-b-r-l-ukranki-ID10tAwB.html?search_reason=search%7Corganic,30 000 грн.,"Печерськ, б-р Л. Українки.",,Печерський,"Київ, Печерський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/1k-nova-darnitsya-sevastopolska-19-dlya-odn-lyudini-ID10uFw5.html?search_reason=search%7Corganic,8 000 грн.,1к Нова Дарниця Севастопольська 19 для  однієї людини,,Дарницький,"Київ, Дарницький - Сьогодні о 08:14"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1-kmnatno-kvartiri-p-t-akademka-glushkova-9d-metro-podrom-teremki-studya-generator-na-vse-ID10ztrX.html?search_reason=search%7Corganic,15 000 грн.,"Оренда 1 кімнатної квартири п-т. Академіка Глушкова 9Д метро Іподром, Теремки, студія, генератор на все",,Голосіївський,"Київ, Голосіївський - Сьогодні о 15:57"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2k-dragomanova-2-ID10sBec.html?search_reason=search%7Corganic,22 000 грн.,"Оренда 2к, Драгоманова 2",,Дарницький,"Київ, Дарницький - Сьогодні о 13:13"
olx,https://www.olx.ua/d/uk/obyavlenie/dovgostrokova-orenda-1k-kvartiri-v-zhk-avtograf-vd-vlasnika-ID10vYkl.html?search_reason=search%7Corganic,25 000 грн.,Довгострокова оренда 1к-квартири в ЖК Автограф від власника,,Дніпровський,"Київ, Дніпровський - Сьогодні о 09:25"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-odnokmnatno-darnitsya-vul-budvelnikv-ID10wRcR.html?search_reason=search%7Corganic,13 500 грн.,Оренда однокімнатної . Дарниця.Вул. Будівельників.,,Дніпровський,"Київ, Дніпровський - Сьогодні о 11:06"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartira-3k-srbnoklska-14-ID10z7T2.html?search_reason=search%7Corganic,26 000 грн.,Оренда квартира 3к Срібнокільська 14,,Дарницький,"Київ, Дарницький - Сьогодні о 14:52"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-2h-kmnatno-kvartiri-m-kp-IDY9QC1.html?search_reason=search%7Cpromoted,44 293.08 грн.,"Оренда 2х кімнатної квартири, м. КПІ",,Шевченківський,"Київ, Шевченківський - 11 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/3-kmnatna-kvartira-u-tsentr-pecherskiy-rayon-bulvar-les-ukranki-ID10tNTv.html?search_reason=search%7Cpromoted,62 010.31 грн.,"3 кімнатна квартира у центрі. Печерський район, бульвар Лесі Українки",,Печерський,"Київ, Печерський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-4k-kvartira-169m2-vul-staronavodnitska-pechersk-kiv-ID10qvRU.html?search_reason=search%7Cpromoted,57 581 грн.,"Оренда / 4к Квартира / 169м2 / вул. Старонаводницька, Печерськ, Київ",169м2,Печерський,"Київ, Печерський - 30 травня 2026 р."
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-dizaynersku-1-k-zhk-new-york-antonovicha-74-pecherskiy-ID10wrJM.html?search_reason=search%7Corganic,53 151.69 грн.,Здам дизайнерську 1-к ЖК New York Антоновича 74 Печерський,,Голосіївський,"Київ, Голосіївський - Сьогодні о 08:41"
olx,https://www.olx.ua/d/uk/obyavlenie/persha-zdacha-demvska-komyunt-noviy-budinok-venti-ID10hO5A.html?search_reason=search%7Corganic,22 500 грн.,Перша здача/Деміївська/Комʼюніті/Новий будинок/Івенти,,Голосіївський,"Київ, Голосіївський - Сьогодні о 11:56"
olx,https://www.olx.ua/d/uk/obyavlenie/stilna-studya-na-chavdar-13-metro-osokorki-ta-poznyaki-10-hvilin-generator-ID10zGEZ.html?search_reason=search%7Corganic,15 000 грн.,Стильна студія на Чавдар 13 - метро Осокорки та Позняки 10 хвилин - генератор,,Дарницький,"Київ, Дарницький - Сьогодні о 16:00"
olx,https://www.olx.ua/d/uk/obyavlenie/zdam-1-kmnatnu-kvartiru-na-troschin-gaz-konditsoner-bez-zaloga-ID10yfGy.html?search_reason=search%7Corganic,7 800 грн.,"Здам 1 кімнатну квартиру на Троєщині ,газ, кондиціонер, без залога !",,Деснянський,"Київ, Деснянський - Сьогодні о 03:32"
olx,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-zhk-nova-anglya-ID10wflt.html?search_reason=search%7Corganic,30 000 грн.,Оренда 1к квартири ЖК Нова Англія,,Голосіївський,"Київ, Голосіївський - Сьогодні о 10:09"
